ID	gene.symbol.x	chebi.identifier	chebi.name	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
R-HSA-5655332	GAB1	CHEBI:58189	GDP	GAB1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8875555	GAB1	CHEBI:58189	GDP	GAB1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9664565	GAB1	CHEBI:58189	GDP	GAB1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9665348	GAB1	CHEBI:58189	GDP	GAB1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1181150	SMAD4	CHEBI:61120	FoxO3a-binding Element	SMAD4_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1502540	SMAD4	CHEBI:61120	Activin Response Element	SMAD4_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2173795	SMAD4	CHEBI:17154	NAM	SMAD4_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2173795	SMAD4	CHEBI:57540	NAD+	SMAD4_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-190840	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-190861	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-437239	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5617833	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5626467	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8955332	TUBB3	CHEBI:29985	L-Glu	TUBB3_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8955332	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8955332	TUBB3	CHEBI:58315	L-Tyr	TUBB3_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9609736	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9619483	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9646399	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9668328	TUBB3	CHEBI:58189	GDP	TUBB3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-977347	SERINC3	CHEBI:15361	PYR	SERINC3_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-977347	SERINC3	CHEBI:16810	2OG	SERINC3_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-977347	SERINC3	CHEBI:29985	L-Glu	SERINC3_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-977347	SERINC3	CHEBI:33384	L-Ser	SERINC3_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-977347	SERINC3	CHEBI:57540	NAD+	SERINC3_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-977347	SERINC3	CHEBI:58272	3PG	SERINC3_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-176187	ATR	CHEBI:61120	Persistent single-stranded DNA	ATR_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5685938	ATR	CHEBI:61120	dsDNA with inter-SSA deletion	ATR_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5693616	ATR	CHEBI:61120	3' overhanging DNA at resected DSB ends	ATR_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-6783310	ATR	CHEBI:61120	DNA double-strand break ends	ATR_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9709570	ATR	CHEBI:61120	3' overhanging DNA at resected DSB ends	ATR_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-166208	EIF4EBP1	CHEBI:58189	GDP	EIF4EBP1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1810476	RIPK1	CHEBI:61120	Unmethylated CpG DNA	RIPK1_CHEBI:61120	sp|Q60855|RIPK1_MOUSE	RIPK1	protein	2'-Deoxycytidine	metabolite	0.325819461478684	2.19403464218892e-5	163	0.00342435517898606	RIPK1_2'-Deoxycytidine	2'-deoxycytidine	CHEBI:15698	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	RIPK1_2'-Deoxycytidine_CHEBI:61120	Reactome
R-HSA-2173795	HDAC1	CHEBI:17154	NAM	HDAC1_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2173795	HDAC1	CHEBI:57540	NAD+	HDAC1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-427389	HDAC1	CHEBI:57856	AdoHcy	HDAC1_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-73762	HDAC1	CHEBI:61120	rDNA Promoter	HDAC1_CHEBI:61120	sp|O09106|HDAC1_MOUSE	HDAC1	protein	8-hydroxy-2'-deoxyguanosine/Guanosine	metabolite	0.260825527358833	7.7164463468593e-4	163	0.0353732901200116	HDAC1_8-hydroxy-2'-deoxyguanosine/Guanosine	8-hydroxy-2'-deoxyguanosine	CHEBI:40304	primary	51	CHEBI:61120	20	nucleobase-containing molecular entity	HDAC1_8-hydroxy-2'-deoxyguanosine/Guanosine_CHEBI:61120	Reactome
R-HSA-438066	CAMK2B	CHEBI:29985	L-Glu	CAMK2B_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-442982	CAMK2B	CHEBI:29985	L-Glu	CAMK2B_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-442982	CAMK2B	CHEBI:58189	GDP	CAMK2B_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9609736	CAMK2B	CHEBI:58189	GDP	CAMK2B_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9617324	CAMK2B	CHEBI:29985	L-Glu	CAMK2B_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9620244	CAMK2B	CHEBI:29985	L-Glu	CAMK2B_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-438066	CAMK2G	CHEBI:29985	L-Glu	CAMK2G_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-442982	CAMK2G	CHEBI:29985	L-Glu	CAMK2G_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-442982	CAMK2G	CHEBI:58189	GDP	CAMK2G_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9609736	CAMK2G	CHEBI:58189	GDP	CAMK2G_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9617324	CAMK2G	CHEBI:29985	L-Glu	CAMK2G_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9620244	CAMK2G	CHEBI:29985	L-Glu	CAMK2G_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-438066	CAMK2D	CHEBI:29985	L-Glu	CAMK2D_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-442982	CAMK2D	CHEBI:29985	L-Glu	CAMK2D_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-442982	CAMK2D	CHEBI:58189	GDP	CAMK2D_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9609736	CAMK2D	CHEBI:58189	GDP	CAMK2D_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9617324	CAMK2D	CHEBI:29985	L-Glu	CAMK2D_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9620244	CAMK2D	CHEBI:29985	L-Glu	CAMK2D_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5620916	PKD2	CHEBI:58189	GDP	PKD2_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-110329	TDG	CHEBI:15901	DHU	TDG_CHEBI:15901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-110329	TDG	CHEBI:17568	Ura	TDG_CHEBI:17568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-110329	TDG	CHEBI:17821	Thy	TDG_CHEBI:17821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5221030	TDG	CHEBI:16810	2OG	TDG_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5221030	TDG	CHEBI:30031	SUCCA	TDG_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5221030	TDG	CHEBI:38290	AscH-	TDG_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2173795	SNW1	CHEBI:17154	NAM	SNW1_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-2173795	SNW1	CHEBI:57540	NAD+	SNW1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5626467	IQGAP2	CHEBI:58189	GDP	IQGAP2_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-1433557	GRAP	CHEBI:58189	GDP	GRAP_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9035034	MTMR1	CHEBI:58189	GDP	MTMR1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-917937	CUL1	CHEBI:15562	ISCIT	CUL1_CHEBI:15562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-917937	CUL1	CHEBI:30769	CIT	CUL1_CHEBI:30769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5696394	CUL4A	CHEBI:17154	NAM	CUL4A_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5696394	CUL4A	CHEBI:57540	NAD+	CUL4A_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5696394	CUL4A	CHEBI:61120	Distorted dsDNA	CUL4A_CHEBI:61120	sp|Q3TCH7|CUL4A_MOUSE	CUL4A	protein	2'-Deoxycytidine	metabolite	-0.297581037462566	1.1441686386559e-4	163	0.0104202675338747	CUL4A_2'-Deoxycytidine	2'-deoxycytidine	CHEBI:15698	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4A_2'-Deoxycytidine_CHEBI:61120	Reactome
R-HSA-5696395	CUL4A	CHEBI:61120	Distorted dsDNA	CUL4A_CHEBI:61120	sp|Q3TCH7|CUL4A_MOUSE	CUL4A	protein	2'-Deoxycytidine	metabolite	-0.297581037462566	1.1441686386559e-4	163	0.0104202675338747	CUL4A_2'-Deoxycytidine	2'-deoxycytidine	CHEBI:15698	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4A_2'-Deoxycytidine_CHEBI:61120	Reactome
R-HSA-5696400	CUL4A	CHEBI:61120	damaged DNA with open bubble structure	CUL4A_CHEBI:61120	sp|Q3TCH7|CUL4A_MOUSE	CUL4A	protein	2'-Deoxycytidine	metabolite	-0.297581037462566	1.1441686386559e-4	163	0.0104202675338747	CUL4A_2'-Deoxycytidine	2'-deoxycytidine	CHEBI:15698	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4A_2'-Deoxycytidine_CHEBI:61120	Reactome
R-HSA-6781827	CUL4A	CHEBI:61120	dsDNA with transcription bubble	CUL4A_CHEBI:61120	sp|Q3TCH7|CUL4A_MOUSE	CUL4A	protein	2'-Deoxycytidine	metabolite	-0.297581037462566	1.1441686386559e-4	163	0.0104202675338747	CUL4A_2'-Deoxycytidine	2'-deoxycytidine	CHEBI:15698	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4A_2'-Deoxycytidine_CHEBI:61120	Reactome
R-HSA-5696394	CUL4B	CHEBI:17154	NAM	CUL4B_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5696394	CUL4B	CHEBI:57540	NAD+	CUL4B_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5696394	CUL4B	CHEBI:61120	Distorted dsDNA	CUL4B_CHEBI:61120	sp|A2A432|CUL4B_MOUSE	CUL4B	protein	CDP-ethanolamine	metabolite	-0.332086691919766	1.48623559441674e-5	163	0.00260734838199521	CUL4B_CDP-ethanolamine	CDP-ethanolamine	CHEBI:16732	primary	48	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4B_CDP-ethanolamine_CHEBI:61120	Reactome
R-HSA-5696395	CUL4B	CHEBI:61120	Distorted dsDNA	CUL4B_CHEBI:61120	sp|A2A432|CUL4B_MOUSE	CUL4B	protein	CDP-ethanolamine	metabolite	-0.332086691919766	1.48623559441674e-5	163	0.00260734838199521	CUL4B_CDP-ethanolamine	CDP-ethanolamine	CHEBI:16732	primary	48	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4B_CDP-ethanolamine_CHEBI:61120	Reactome
R-HSA-5696400	CUL4B	CHEBI:61120	damaged DNA with open bubble structure	CUL4B_CHEBI:61120	sp|A2A432|CUL4B_MOUSE	CUL4B	protein	CDP-ethanolamine	metabolite	-0.332086691919766	1.48623559441674e-5	163	0.00260734838199521	CUL4B_CDP-ethanolamine	CDP-ethanolamine	CHEBI:16732	primary	48	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4B_CDP-ethanolamine_CHEBI:61120	Reactome
R-HSA-6781827	CUL4B	CHEBI:61120	dsDNA with transcription bubble	CUL4B_CHEBI:61120	sp|A2A432|CUL4B_MOUSE	CUL4B	protein	CDP-ethanolamine	metabolite	-0.332086691919766	1.48623559441674e-5	163	0.00260734838199521	CUL4B_CDP-ethanolamine	CDP-ethanolamine	CHEBI:16732	primary	48	CHEBI:61120	20	nucleobase-containing molecular entity	CUL4B_CDP-ethanolamine_CHEBI:61120	Reactome
R-HSA-428930	AAMP	CHEBI:17552	GDP	AAMP_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-428930	AAMP	CHEBI:58189	GDP	AAMP_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-532668	MOGS	CHEBI:17925	Glc	MOGS_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9683686	MOGS	CHEBI:15903	beta-D-glucose	MOGS_CHEBI:15903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9683686	MOGS	CHEBI:25609	nucleotide-sugar	MOGS_CHEBI:25609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9683686	MOGS	CHEBI:57930	nucleoside 5'-diphosphate(3−)	MOGS_CHEBI:57930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9694548	MOGS	CHEBI:15903	beta-D-glucose	MOGS_CHEBI:15903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-373760	ALCAM	CHEBI:15756	PALM	ALCAM_CHEBI:15756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9680350	THOC5	CHEBI:58189	GDP	THOC5_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-6811440	ARFRP1	CHEBI:58189	GDP	ARFRP1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-445144	ITGA9	CHEBI:58189	GDP	ITGA9_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-375165	SPTAN1	CHEBI:58189	GDP	SPTAN1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9013420	SPTAN1	CHEBI:58189	GDP	SPTAN1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9013424	SPTAN1	CHEBI:58189	GDP	SPTAN1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-199220	ENPP2	CHEBI:29032	PanK	ENPP2_CHEBI:29032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-199220	ENPP2	CHEBI:58343	PAP	ENPP2_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70895	AUH	CHEBI:16810	2OG	AUH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70895	AUH	CHEBI:29985	L-Glu	AUH_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70895	AUH	CHEBI:57427	L-Leu	AUH_CHEBI:57427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70895	AUH	CHEBI:57540	NAD+	AUH_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70895	AUH	CHEBI:57762	L-Val	AUH_CHEBI:57762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70895	AUH	CHEBI:58045	L-Ile	AUH_CHEBI:58045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70895	AUH	CHEBI:58937	TDP	AUH_CHEBI:58937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-429958	EXOSC2	CHEBI:456215	AMP	EXOSC2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-429958	EXOSC2	CHEBI:60377	CMP	EXOSC2_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-167160	GTF2H2	CHEBI:61120	template DNA:30 nt transcript hybrid	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5696395	GTF2H2	CHEBI:61120	Distorted dsDNA	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5696400	GTF2H2	CHEBI:61120	damaged DNA with open bubble structure	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-6781827	GTF2H2	CHEBI:61120	dsDNA with transcription bubble	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-72086	GTF2H2	CHEBI:17552	GDP	GTF2H2_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-72086	GTF2H2	CHEBI:57856	AdoHcy	GTF2H2_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-72086	GTF2H2	CHEBI:61120	template DNA:30 nt transcript hybrid	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-73762	GTF2H2	CHEBI:61120	rDNA Promoter	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-73776	GTF2H2	CHEBI:456215	AMP	GTF2H2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-73776	GTF2H2	CHEBI:61120	template DNA with first transcript dinucleotide, opened to +8 position	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-73779	GTF2H2	CHEBI:61120	DNA containing RNA Polymerase II promoter	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-75953	GTF2H2	CHEBI:61120	Open DNA -10 to +2 containing RNA Polymerase II promoter	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-76042	GTF2H2	CHEBI:61120	DNA containing RNA Polymerase II promoter	GTF2H2_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
