gene.symbol.x	ID	chebi.name	chebi.identifier	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
PAK2	RHEA:17989	ADP	CHEBI:456216	PAK2_CHEBI:456216	sp|Q8CIN4|PAK2_MOUSE	PAK2	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.27618852458310006	3.5879520871429094e-4	163	0.00327637932679702	PAK2_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PAK2_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PAK2	RHEA:46608	ADP	CHEBI:456216	PAK2_CHEBI:456216	sp|Q8CIN4|PAK2_MOUSE	PAK2	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.27618852458310006	3.5879520871429094e-4	163	0.00327637932679702	PAK2_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PAK2_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
STK3	RHEA:17989	ADP	CHEBI:456216	STK3_CHEBI:456216	sp|Q9JI10|STK3_MOUSE	STK3	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2752831168290806	3.7583031709065295e-4	163	0.00340456202039801	STK3_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	STK3_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
STK3	RHEA:46608	ADP	CHEBI:456216	STK3_CHEBI:456216	sp|Q9JI10|STK3_MOUSE	STK3	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2752831168290806	3.7583031709065295e-4	163	0.00340456202039801	STK3_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	STK3_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
DDX10	RHEA:13065	ADP	CHEBI:456216	DDX10_CHEBI:456216	sp|Q80Y44|DDX10_MOUSE	DDX10	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2637551471292983	0.0011992160866332	148	0.00872531150356928	DDX10_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	DDX10_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
NME3	RHEA:44640	ADP	CHEBI:456216	NME3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NME3	RHEA:18113	a ribonucleoside 5'-diphosphate	CHEBI:57930	NME3_CHEBI:57930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NME3	RHEA:18113	ADP	CHEBI:456216	NME3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRKG2	RHEA:17989	ADP	CHEBI:456216	PRKG2_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRKG2	RHEA:46608	ADP	CHEBI:456216	PRKG2_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ATM	RHEA:17989	ADP	CHEBI:456216	ATM_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ATM	RHEA:46608	ADP	CHEBI:456216	ATM_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PDE3B	RHEA:25277	AMP	CHEBI:456215	PDE3B_CHEBI:456215	sp|Q61409|PDE3B_MOUSE	PDE3B	protein	Adenosine 5'-monophosphate	metabolite	0.38576736738523904	3.666853449768581e-7	163	1.0042754895400067e-5	PDE3B_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:456215	21	adenosine 5'-monophosphate(2-)	PDE3B_Adenosine 5'-monophosphate _CHEBI:456215	Rhea
PLD1	RHEA:14445	choline	CHEBI:15354	PLD1_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PLD1	RHEA:44868	choline	CHEBI:15354	PLD1_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PLD1	RHEA:44872	choline	CHEBI:15354	PLD1_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ILK	RHEA:17989	ADP	CHEBI:456216	ILK_CHEBI:456216	sp|O55222|ILK_MOUSE	ILK	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.33571681777302315	1.181419770146519e-5	163	1.9179555615182547e-4	ILK_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	ILK_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ILK	RHEA:46608	ADP	CHEBI:456216	ILK_CHEBI:456216	sp|O55222|ILK_MOUSE	ILK	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.33571681777302315	1.181419770146519e-5	163	1.9179555615182547e-4	ILK_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	ILK_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
NNT	RHEA:47992	NAD(+)	CHEBI:57540	NNT_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ROCK1	RHEA:17989	ADP	CHEBI:456216	ROCK1_CHEBI:456216	sp|P70335|ROCK1_MOUSE	ROCK1	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.34770391501036485	5.422569287150125e-6	163	9.932547425655684e-5	ROCK1_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	ROCK1_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ROCK1	RHEA:46608	ADP	CHEBI:456216	ROCK1_CHEBI:456216	sp|P70335|ROCK1_MOUSE	ROCK1	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.34770391501036485	5.422569287150125e-6	163	9.932547425655684e-5	ROCK1_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	ROCK1_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ART3	RHEA:19149	NAD(+)	CHEBI:57540	ART3_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ART3	RHEA:19149	nicotinamide	CHEBI:17154	ART3_CHEBI:17154	sp|Q8R2G4|NAR3_MOUSE	ART3	protein	Nicotinamide	metabolite	-0.2135089763429187	0.00620870808758522	163	0.03223074459672442	ART3_Nicotinamide	nicotinamide	CHEBI:17154	primary	35	CHEBI:17154	35	nicotinamide	ART3_Nicotinamide_CHEBI:17154	Rhea
ASAH1	RHEA:20856	a fatty acid	CHEBI:28868	ASAH1_CHEBI:28868	sp|Q9WV54|ASAH1_MOUSE	ASAH1	protein	Myristic acid	metabolite	-0.219891678267406	0.00479655816307089	163	0.02633366947163343	ASAH1_Myristic acid	tetradecanoate	CHEBI:30807	primary	30	CHEBI:28868	22	fatty acid anion	ASAH1_Myristic acid_CHEBI:28868	Rhea
ASAH1	RHEA:41291	dodecanoate	CHEBI:18262	ASAH1_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASAH1	RHEA:41287	tetradecanoate	CHEBI:30807	ASAH1_CHEBI:30807	sp|Q9WV54|ASAH1_MOUSE	ASAH1	protein	Myristic acid	metabolite	-0.219891678267406	0.00479655816307089	163	0.02633366947163343	ASAH1_Myristic acid	tetradecanoate	CHEBI:30807	primary	30	CHEBI:30807	30	tetradecanoate	ASAH1_Myristic acid_CHEBI:30807	Rhea
ASAH1	RHEA:38891	hexadecanoate	CHEBI:7896	ASAH1_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASAH1	RHEA:41279	octadecanoate	CHEBI:25629	ASAH1_CHEBI:25629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASAH1	RHEA:41303	dodecanoate	CHEBI:18262	ASAH1_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASAH1	RHEA:45448	dodecanoate	CHEBI:18262	ASAH1_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASAH1	RHEA:41295	hexanoate	CHEBI:17120	ASAH1_CHEBI:17120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASAH1	RHEA:41299	(9Z)-octadecenoate	CHEBI:30823	ASAH1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ASAH1	RHEA:45456	dodecanoate	CHEBI:18262	ASAH1_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRPF4B	RHEA:17989	ADP	CHEBI:456216	PRPF4B_CHEBI:456216	sp|Q61136|PRP4B_MOUSE	PRPF4B	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.20562456287929504	0.00845757753190978	163	0.04100445037200692	PRPF4B_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PRPF4B_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PRPF4B	RHEA:46608	ADP	CHEBI:456216	PRPF4B_CHEBI:456216	sp|Q61136|PRP4B_MOUSE	PRPF4B	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.20562456287929504	0.00845757753190978	163	0.04100445037200692	PRPF4B_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PRPF4B_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ATR	RHEA:17989	ADP	CHEBI:456216	ATR_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ATR	RHEA:46608	ADP	CHEBI:456216	ATR_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RIPK1	RHEA:17989	ADP	CHEBI:456216	RIPK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RIPK1	RHEA:46608	ADP	CHEBI:456216	RIPK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CAMK2D	RHEA:17989	ADP	CHEBI:456216	CAMK2D_CHEBI:456216	tr|A0A0G2JGS4|A0A0G2JGS4_MOUSE	CAMK2D	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2676914340066934	5.510686627063777e-4	163	0.00465283669103155	CAMK2D_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	CAMK2D_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
CAMK2D	RHEA:46608	ADP	CHEBI:456216	CAMK2D_CHEBI:456216	tr|A0A0G2JGS4|A0A0G2JGS4_MOUSE	CAMK2D	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2676914340066934	5.510686627063777e-4	163	0.00465283669103155	CAMK2D_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	CAMK2D_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ITPK1	RHEA:12452	ADP	CHEBI:456216	ITPK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ITPK1	RHEA:13253	ADP	CHEBI:456216	ITPK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ITPK1	RHEA:20940	ADP	CHEBI:456216	ITPK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ITPK1	RHEA:70287	ADP	CHEBI:456216	ITPK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:10272	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:43428	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:43444	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:43416	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40335	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:43424	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40323	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40359	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40327	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:43420	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40331	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40351	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:44072	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:41676	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40403	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:40407	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DGKZ	RHEA:41672	ADP	CHEBI:456216	DGKZ_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PEX6	RHEA:13065	ADP	CHEBI:456216	PEX6_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DYRK1A	RHEA:17989	ADP	CHEBI:456216	DYRK1A_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DYRK1A	RHEA:46608	ADP	CHEBI:456216	DYRK1A_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DYRK1A	RHEA:10596	ADP	CHEBI:456216	DYRK1A_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DYRK1A	RHEA:10216	ADP	CHEBI:456216	DYRK1A_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH1	RHEA:30299	2-oxoglutarate	CHEBI:16810	ALKBH1_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH1	RHEA:30299	succinate	CHEBI:30031	ALKBH1_CHEBI:30031	sp|P0CB42|ALKB1_MOUSE	ALKBH1	protein	Succinate	metabolite	0.33672288543916123	4.739657051302526e-4	104	0.00411483919363332	ALKBH1_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:30031	25	succinate(2-)	ALKBH1_Succinate_CHEBI:30031	Rhea
ALKBH1	RHEA:49524	2-oxoglutarate	CHEBI:16810	ALKBH1_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH1	RHEA:49524	succinate	CHEBI:30031	ALKBH1_CHEBI:30031	sp|P0CB42|ALKB1_MOUSE	ALKBH1	protein	Succinate	metabolite	0.33672288543916123	4.739657051302526e-4	104	0.00411483919363332	ALKBH1_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:30031	25	succinate(2-)	ALKBH1_Succinate_CHEBI:30031	Rhea
ALKBH1	RHEA:54576	2-oxoglutarate	CHEBI:16810	ALKBH1_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH1	RHEA:54576	succinate	CHEBI:30031	ALKBH1_CHEBI:30031	sp|P0CB42|ALKB1_MOUSE	ALKBH1	protein	Succinate	metabolite	0.33672288543916123	4.739657051302526e-4	104	0.00411483919363332	ALKBH1_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:30031	25	succinate(2-)	ALKBH1_Succinate_CHEBI:30031	Rhea
ALKBH1	RHEA:54144	2-oxoglutarate	CHEBI:16810	ALKBH1_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH1	RHEA:54144	succinate	CHEBI:30031	ALKBH1_CHEBI:30031	sp|P0CB42|ALKB1_MOUSE	ALKBH1	protein	Succinate	metabolite	0.33672288543916123	4.739657051302526e-4	104	0.00411483919363332	ALKBH1_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:30031	25	succinate(2-)	ALKBH1_Succinate_CHEBI:30031	Rhea
ALKBH1	RHEA:60920	2-oxoglutarate	CHEBI:16810	ALKBH1_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH1	RHEA:60920	succinate	CHEBI:30031	ALKBH1_CHEBI:30031	sp|P0CB42|ALKB1_MOUSE	ALKBH1	protein	Succinate	metabolite	0.33672288543916123	4.739657051302526e-4	104	0.00411483919363332	ALKBH1_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:30031	25	succinate(2-)	ALKBH1_Succinate_CHEBI:30031	Rhea
MOGS	RHEA:55988	beta-D-glucose	CHEBI:15903	MOGS_CHEBI:15903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41684	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41712	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41716	L-serine	CHEBI:33384	ENPP2_CHEBI:33384	sp|Q9R1E6-3|ENPP2_MOUSE	ENPP2	protein	L-Serine	metabolite	-0.4385909220913491	4.744490134100943e-9	163	2.3442964259568986e-7	ENPP2_L-Serine	L-serine zwitterion	CHEBI:33384	primary	14	CHEBI:33384	14	L-serine zwitterion	ENPP2_L-Serine_CHEBI:33384	Rhea
ENPP2	RHEA:38991	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:38919	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:38915	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:38983	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41131	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:38975	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:38979	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41135	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41139	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41143	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41400	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41416	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41412	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:41588	choline	CHEBI:15354	ENPP2_CHEBI:15354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP2	RHEA:38931	L-serine	CHEBI:33384	ENPP2_CHEBI:33384	sp|Q9R1E6-3|ENPP2_MOUSE	ENPP2	protein	L-Serine	metabolite	-0.4385909220913491	4.744490134100943e-9	163	2.3442964259568986e-7	ENPP2_L-Serine	L-serine zwitterion	CHEBI:33384	primary	14	CHEBI:33384	14	L-serine zwitterion	ENPP2_L-Serine_CHEBI:33384	Rhea
DDX39B	RHEA:13065	ADP	CHEBI:456216	DDX39B_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BMPR2	RHEA:44880	ADP	CHEBI:456216	BMPR2_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BMPR2	RHEA:18673	ADP	CHEBI:456216	BMPR2_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRKG1	RHEA:17989	ADP	CHEBI:456216	PRKG1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRKG1	RHEA:46608	ADP	CHEBI:456216	PRKG1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CDK13	RHEA:10216	ADP	CHEBI:456216	CDK13_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CDK13	RHEA:17989	ADP	CHEBI:456216	CDK13_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CDK13	RHEA:46608	ADP	CHEBI:456216	CDK13_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CAMK1	RHEA:17989	ADP	CHEBI:456216	CAMK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CAMK1	RHEA:46608	ADP	CHEBI:456216	CAMK1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DPYS	RHEA:16121	5,6-dihydrouracil	CHEBI:15901	DPYS_CHEBI:15901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DPYS	RHEA:16121	3-(carbamoylamino)propanoate	CHEBI:11892	DPYS_CHEBI:11892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
